,qID,sentence,option1,option2,label
1000,3VJ4PFXFJ35IY4DZ93MZWK8XC3SAUR-2,Konselor memperlakukan anak yang mengalami pelecehan dengan memberinya boneka bukan selimut karena _ itu membosankan.,boneka,selimut,2
1001,3M47JKRKCZFY7UTQ0LGICLCU76968D-2,Maria bertanya kepada Megan apakah dia mau membantu membersihkan garasi tetapi _ tidak peduli jika pekerjaan di sekitar rumah selesai.,Maria,Megan,2
1002,3KA7IJSNW63AP9AVYVN1HP54M59BPH-2,"Jennifer butuh berhari-hari untuk menyelesaikan proyeknya, sementara Elena selesai hanya dalam beberapa jam, hai ini tidak biasa karena _ biasanya yang lebih lambat.",Jennifer,Elena,2
1003,3M4KL7H8KX1GWU951073XBPMTC661K-1,"Tanya sangat marah pada Mary dan berusaha mengabaikannya, karena _ terluka.",Tanya,Mary,1
1004,3C8QQOM6JRF9FL8AWBYBETO62IMLI1-1,Tidak ada yang bisa menikmati ceritanya dan kami mulai mendengarkan musik. _nya membosankan.,cerita,musik,1
1005,3M93N4X8HM1SE9N6Y2GC2GH17WPJS5-1,Michael meminta bantuan Brett untuk memindahkan meja. _ tidak akan mampu melakukannya sendiri.,Michael,Brett,1
1006,37SDSEDINBG308STUF41HPLE04K18M-2,Susan mengganti jalan paginya menjadi sore hari ketika dia ingat dia bebas di _ hari sepanjang minggu.,pagi,sore,2
1007,3N2YPY1GI8C0VLIIEWAQGNOFZH8EVF-2,"Makanan anjing lebih banyak daripada minumannya, maka James memutuskan untuk menambahkan lebih banyak minuman karena _nya lebih ringan.",makanan,minuman,2
1008,3TC2K6WK9IGAPTAPDJ4FM8VIR2Z82S-2,"Saya menuangkan air dari cangkir ke pot untuk membuat bunga tumbuh, dan saat saya menuangkan, _ menjadi lebih berat.",cangkir,pot,2
1009,356ZPKYPUJVLW62DSLDLHYRDV40YPF-1,"Karena Donald menyukai gulungan kayu manis sedangkan Neil sangat menyukainya, _ makan gulungan kayu manis untuk sarapan sesekali.",Donald,Neil,1
1010,3UQVX1UPFUVS745MIFR0TTP19CM02F-2,John jatuh saat berjalan di trotoar dan memutuskan untuk mengambil halaman rumput sebagai gantinya. _nya kering.,trotoar,halaman rumput,2
1011,37AQKJ12TXM8DNXJFYN6MTCNC09TTA-2,"Craig mengajukan diri untuk membantu siswa disleksia di sekolah sementara Joel menghindari mereka, karena _ kesulitan membaca.",Craig,Joel,2
1012,3LOJFQ4BOZTHN4A6JXLZ8WVEKCXKDG-1,James selesai mencuci dengan spons dan harus memasukkannya ke dalam kotaknya karena _snya besar.,spon,kotak,1
1013,3D1UCPY6GINZAB68HJIK5I0AXUH388-2,Sheila tidak memeriksa suhu setrika rambutnya sebelum meluruskan rambut. _nya rusak.,setrika,rambut,2
1014,3JUDR1D0D6P118BEFF9FG1SAXQF2QK-2,Pria itu mencoba menggunakan remote untuk menyalakan televisi tetapi _ itu terlalu tua.,remote,televisi,2
1015,3VGET1QSZ0XD7646X0PG4HR4W9E7W9-2,"statistik menunjukkan banyak perempuan dibandingkan dengan laki-laki yang dilahirkan setiap hari, _ sedikit.",perempuan,laki-laki,2
1016,3D5G8J4N5A2NQF18KTNLNB08E0YTVY-1,Michael memiliki kehidupan yang begitu mudah dibandingkan dengan Steven karena _ berasal dari keluarga kaya.,Michael,Steven,1
1017,3B9J25CZ27R56VH0OAZQFC45F2ESCA-2,Megan mengatakan akan membebaskan keluar tanpa riasan seperti yang dilakukan Elena. _ tidak pernah memakai riasan saat meninggalkan rumah.,Megan,Elena,2
1018,374UMBUHN736LVUFDA4GPH0RHH8TC8-1,Leslie secara keseluruhan lebih modis dari Derrick tetapi _ membeli rok daripada membuatnya terlihat lusuh.,Leslie,Derrick,1
1019,3IYI9285WUEC7SYA1GQCNBDJKKNJCC-2,Justin sangat pandai memainkan musik pada gitar tidak seperti Craig karena _ sangat sporty.,Justin,Craig,2
1020,3BFF0DJK8ZQMSCJBAWUG4M4A5XQTSS-2,"Si juru masak dapat dengan aman menyentuh pancinya, tetapi harus menunggu wajannya, karena _nya panas.",panci,wajan,2
1021,36FFXPMSTB2HPB0N3LWI6YRLWWHHOX-1,"Dia pikir dia punya waktu untuk mengambil rute yang indah ke toko, tetapi _ itu sedang dibangun.",rute,toko,1
1022,3C8QQOM6JPZULW93CDMBMV0XCLGLIQ-1,Perahu itu dilukis oleh Victoria sebelum Natalie membelinya karena _ menjualnya.,Victoria,Natalie,1
1023,3C8QQOM6JRF9FL8AWBYBETO507TILF-2,Kemungkinan besar orang tersebut akan selamat dari jatuh ketimbang serangan jantung karena _ adalah hal biasa.,serangan jantung,jatuh,2
1024,371QPA24C2M743LADF3WGNTSPW9T1R-1,"Christopher adalah ahli perhiasan pemula dibandingkan dengan keahlian Matthew, sehingga _ adalah pedagang ditipu oleh safir palsu.",Christopher,Matthew,1
1025,3421H3BM9CVA9UR7PWGLLLCBE2HJ9Y-2,"Sushinya membusuk di atas meja pajangan kecuali dimasukkan ke dalam pendingin, karena _ melindunginya dari kontaminasi. ",meja pajangan,pendingin,2
1026,3JHB4BPSFMNRVHVKKM0UIMOWRR29QT-2,Dennis memberikan palunya kepada Robert agar dia bisa memalu paku. _ tidak punya palu.,Dennis,Robert,2
1027,3BJKPTD2QCAVX8KRB9IBMEB5TPYTR8-1,"Wanita itu mencoba menggunakan losion untuk melembabkan kulitnya, tetapi _nya terlalu kasar.",kulit,losion,1
1028,3A520CCNWPEG3XFK31JUK0A3GCWEAH-1,John memberikan sedikit tekanan pada jerawat tetapi tidak pecah. Sepertinya _ itu keras.,jerawat,tekanan,1
1029,3CRWSLD91MI3HP1YUICVY3ZHE1HOMH-1,Leslie bisa melompat ke atas tembok sambil meninggalkan Brian karena _ tinggi.,Leslie,Brian,1
1030,3MXX6RQ9EXJ5YZOT3EPE19N60ZTP45-1,Saya menolak untuk berhenti memakai topi lama saya meskipun ada lubang di dalamnya karena _ itu memberinya karakter.,lubang,topi,1
1031,3AQN9REUTFEXDK0G3EAQP6MGTS8DYY-2,Bola sepak itu terbang lebih tinggi daripada bola basket saat melayang di udara. _ lebih berat.,bola sepak,bola basket,2
1032,386T3MLZLP93TJ7BYW013K24WNM80L-1,"John berpikir tangannya patah, tetapi itu sebenarnya kakinya karena _nya bengkok.",kaki,tangan,1
1033,3J6BHNX0UB6Q9G1J8RZ24178YD1KNU-1,Ide itu diberikan kepada Steven untuk memikirkan dan bukan Ryan karena _ lebih kreatif.,Steven,Ryan,1
1034,3D3B8GE892PR1GVY0B95QJAETLY9PO-1,Mudah bagi Joel tetapi tidak bagi Kevin untuk bersenang-senang dalam perjalanan berkemah karena _ belajar sejak dini bagaimana menikmati alam bebas.,Joel,Kevin,1
1035,3A520CCNWNY198GDJ37US2MULV6EAD-1,"Hunter menyukai tulip dan Ryan tidak, jadi _ pergi untuk membeli beberapa dari toko.",Hunter,Ryan,1
1036,36818Z1KV3BYZA0GUJQY9BIXZQ83AC-2,Suami saya dan saya suka akun bersama daripada akun terpisah karena kami tidak dapat mengakses _.,akun bersama,akun terpisah,2
1037,38VTL6WC4CRH3WKU8647JSMW4GFY5X-2,"Asma dari Maria semakin parah, sementara Lindsey semakin baik, karena _ minum obat yang lebih efektif.",Maria,Lindsey,2
1038,3J94SKDEKINZBWQWSC5TE9ONT9BD5S-1,Nick memiliki anjing yang lebih besar daripada Craig karena _ memberi makan anjing mereka lebih banyak.,Nick,Craig,1
1039,36KM3FWE3TQZT52SOR8VPK68JXG70H-1,"Neil baru-baru ini terkena hepatitis A dan meminta saran Kevin, karena _ tidak pernah menderita hepatitis.",Neil,Kevin,1
1040,3MWOYZD5WX29Z7MY6JRVBIOHIPEONZ-2,"Saat mengubah rutinitas makannya, Sally berhenti makan keripik dan menggantinya dengan buah. _nya lembut.",keripik,buah,2
1041,3AC6MFV69KGEUQFNLWVZUYAGMZ5HZ3-1,"Samuel sangat suka bermain rollerblade, tetapi Brett lebih menyukai pemain skateboard, jadi _ menyukai arena skating.",Samuel,Brett,1
1042,3MNJFORX8DIB353Z3GCJU7FGYP1F5X-1,"Donna jatuh cinta dengan dua parfum, kelapa dan bunga. Dia lebih suka _ untuk aroma tropis.",kelapa,bunga,1
1043,37SDSEDINBG308STUF41HPLE02H81M-1,Mike pergi untuk menyajikan Michelle beberapa kacang dari panci ke piring tidak bisa menempatkan banyak karena _nya terlalu kecil.,piring,panci,1
1044,3LOJFQ4BOXD2TFBZZZ9ZGY75VBGKDN-2,Nancy lebih suka makan popcorn daripada permen di bioskop karena _ itu manis.,popcorn,permen,2
1045,36FQTHX3Z55IC94FKV2UWKQB5B63BX-2,Rumput Samuel tidak sebagus halaman Aaron. _ menyuruh para profesional lingkunga mengerjakan halamannya.,Samuel,Aaron,2
1046,3V0TR1NRVA0JH6JKUXVHJGA3DS74A5-2,"Gadis itu membeli shake energi dari pasar untuk menekan nafsu makannya, namun _ makmur.",shake,pasar,2
1047,3U18MJKL1W08QIPVGEI4GIU0T4SCN9-2,"Jason melakukan renovasi kamar mandi untuk Michael, kemudian rumahnya gagal diperiksa saat _ ingin menjual rumah tersebut.",Jason,Michael,2
1048,379OL9DBSSCLAUNZRY5O3A3Q2669YO-2,Bill menuangkan kantong apel hijau ke dalam mangkuk putih sampai _ sepenuhnya penuh.,kantong,mangkuk,2
1049,3B0MCRZMBT8RNSAC1YH247Y1R1MPP5-2,"Megan memberi tahu Rachel bahwa dia menyukai aroma lilin lebah, tetapi _ tidak suka mendengar detail aneh dari teman-temannya.",Megan,Rachel,2
1050,37J05LC5AXH7IV5HHE9NFJ7SGQ7DJG-1,Adam menyalakan komputer untuk mengerjakan rencana mengejutkan Matthew karena _ adalah orang iseng.,Adam,Matthew,1
1051,3BAWBGQGYLX0SH417QKKIF8QKL3V7F-1,"Sebelum bergabung dengan militer, Sarah memberi tahu Kayla tentang apa yang diharapkan sebelum ditempatkan sehingga _ tidak merasa bersalah.",Sarah,Kayla,1
1052,34XASH8KLS0L2PDZ9IPAN347O6TPMF-1,Natalie mengalami masalah dengan semut dan membenci seragga lalu menelpon Elena untuk membantunya karena _ takut.,Natalie,Elena,1
1053,39AYGO6AFFI4GCHNMPT12KEH8NL6NF-1,"The Theraband yang dibeli Jill untuk dirinya sendiri tidak akan muat di sekitar kakinya, _ itu terlalu sempit.",Theraband,kaki,1
1054,3A9LA2FRWUS4JKEF4CJEPBIE82OXHO-2,Saya memelihara kelinci di dalam kandang daripada di dalam lumbung karena lebih mudah menemukannya di _.,lumbung,kandang,2
1055,39N6W9XWRDL0P4A754BYVRPD6NGGY9-2,"Ketika Robert diminta oleh Christopher apa yang dia inginkan untuk ulang tahunnya, katanya uang. _ membiarkannya memilih hadiahnya sendiri.",Robert,Christopher,2
1056,379OL9DBSUS04JM6BWHOV8RYQNBY9N-2,George mengerjakan jalan masuk beton sebelum mengerjakan fondasi beton karena mengerjakan _ lebih tingkat tinggi.,jalan masuk,fondasi,2
1057,3MJ9GGZYO5KO8H34AHOTIZ1DHFLA2Y-1,Joseph membantu proyek atap sementara Neil memimpin sehingga _ melakukan pekerjaan fisik.,Joseph,Neil,1
1058,36AZSFEYZ4YNUT7RK7W0NHUM3BUBVH-1,"Seniman tato itu sedang mempersiapkan tempat kerjanya untuk Craig, bukan Eric, karena _ punya uang.",Craig,Eric,1
1059,3JVP4ZJHDR6WIPJO7ICSG9WHX9II06-1,"Dengan latihan, pemain skateboard dapat melompati rel tetapi tidak pada tanjakan karena _nya rendah.",rel,tanjakan,1
1060,3D0LPO3EABXOHHR5TNO600YFX6WOYN-1,"Dia lebih suka membersihkan dengan sabun batangan daripada sabun cair, karena _ membuatnya merasa gatal.",sabun cair,sabun batangan,1
1061,34D9ZRXCYT8HDGK24W3Z9HEIG7ISAG-1,Para karyawan mengadakan pesta dan minum begitu banyak alkohol sehingga mereka tidak bisa bekerja keesokan harinya. _nya ramai.,pesta,alkohol,1
1062,34R3P23QHUFPUK9PU7NSNS46Y7SWHF-2,"Angela itu diurnal sementara Erin itu nokturnal, jadi _ lebih suka keluar larut malam.",Angela,Erin,2
1063,3TLFH2L6Y9METO36WJ3AL63XH3TT2G-2,"Dennis sedang pergi berlibur, sedangkan Nelson tinggal di rumah sehingga selada di lemari es _ digunakan untuk membuat salad.",Dennis,Nelson,2
1064,3TCFMTM8HG2SETQ4EYV07Y8BFL721Y-1,"Robert membuat pilihan untuk membeli rumah Neil, jadi _ memiliki lebih sedikit uang di bank setelahnya.",Robert,Neil,1
1065,3BCRDCM0OF8I2VVR9ADL2QLM3QAK6O-1,"Telinganya ditindik Sabtu lalu dengan pelubang, bukannya alat pemotong, karena _nya steril.",pelubang,alat pemotong,1
1066,3CMV9YRYP5F5AWSGETJBQU35DCRJLH-1,"Ketika Matthew melangkah dalam kotoran anjing mengenakan sepatu barunya, Dennis tertawa, jadi ibu memberi _ tatapan kasihan.",Matthew,Dennis,1
1067,3MYASTQBG9P3Y781W25W4I7MIZ9QDT-2,"Kakinya menjadi lebih kuat karena menarik kereta luncur daripada mendorong balok, meskipun _ lebih berat.",kereta luncur,balok,2
1068,3AA88CN98RHKLF5XFT8DLH5E1UUKY0-2,Monica membutuhkan bantuan Erin untuk memahami manfaat karena _ telah memperhatikan rencana asuransi.,Monica,Erin,2
1069,356ZPKYPUJVLW62DSLDLHYREWZSPYR-2,"Kami tidak menggunakan pengering tetapi memilih jemuran, karena _ tidak akan membuat pakaian kami menyusut.",pengering,jemuran,2
1070,3UDTAB6HH6XODZREJQUFBI96LIB90G-1,Brian beristirahat di ranjang besar saat Kevin belajar karena _ sangat lelah bekerja.,Brian,Kevin,1
1071,39AYGO6AFFI4GCHNMPT12KEH8P3N6I-2,Leslie ingin cosplay dengan Samuel karena dia selalu bersenang-senang dengan _ di sana.,Leslie,Samuel,2
1072,3BJKPTD2QEQARXJYV7UBECZEIS5TRV-2,"Pria itu meninggalkan sepatunya di teras, tetapi membawa payungnya ke dalam, karena _nya kering.",sepatu,payung,2
1073,3BFF0DJK8ZQMSCJBAWUG4M4A5XQTSS-1,"Si juru masak dapat dengan aman menyentuh pancinya, tetapi harus menunggu wajannya, karena _nya dingin.",panci,wajan,1
1074,356ZPKYPUJVLW62DSLDLHYRDV40YPF-2,"Karena Donald menyukai gulungan kayu manis sedangkan Neil sangat menyukainya, _ makan gulungan kayu manis untuk sarapan sering.",Donald,Neil,2
1075,36GJS3V78VOAUFF8J4AVL4APOZ6JG8-2,"Monica selalu mengejutkan Lindsey dengan hadiah, sehingga _ menuju ke toko untuk membeli hadiah kembali.",Monica,Lindsey,2
1076,37VUR2VJ6C35CBI6BRK6JBHXRCJC1G-2,Jadi _ dimatikan kipas angin karena Christine kepanasan sementara Victoria kedinginan karena suatu alasan.,Christine,Victoria,2
1077,3BAKUKE49HAUOO8I9QY1G8SAWRY1RZ-1,"Neil online untuk menerima penasbihannya sebelum Steven menikah, karena _ adala seorang penghulu.",Neil,Steven,1
1078,3BC9H1KCYUAWMQ07K9FGHUB1VR4WYD-2,"Setelah mendengar tentang ulasan yang bagus, Jeffrey pergi ke Robert untuk membeli kue pernikahan karena _ adalah pembuat roti.",Jeffrey,Robert,2
1079,3538U0YQ1H88PQGVPXOQFAHXL7X3FD-2,Jake memakan kue daripada pai karena ada lebih sedikit gula dalam _.,pai,kue,2
1080,3LB1BGHFL2U4U9WDP4A5UA42WC8YTA-1,"Selimut yang dibuat Margot akan memenuhi seluruh lemari, karena _nya besar.",selimut,lemari,1
1081,35XW21VSVGCJFACZHPGPQX6KLGNSLO-2,Pengadilan negara suka menyimpan catatan penting mereka secara elektronik. _ sangat berhati-hati.,catatan,pengadilan,2
1082,3JHB4BPSFMNRVHVKKM0UIMOWRR29QT-1,Dennis memberikan palunya kepada Robert agar dia bisa memalu paku. _ punya banyak palu.,Dennis,Robert,1
1083,3LOJFQ4BOXD2TFBZZZ9ZGY75VD8DKC-1,"Ketika Brenda melapisi panel kayunya dengan pernis, permukaan beton di bawahnya ternoda. Pernis melindungi dan mempercantik _.",kayu,beton,1
1084,3KQC8JMJGE6S3M71KNCQIVTA2NX3H1-2,Sebagian besar tamu mereka menginginkan kopi dan bukan limun karena di luar dingin dan _nya panas.,limun,kopi,2
1085,38Z7YZ2SB305CTPG4IU73HZRMQZIQ6-1,Perahu itu mencoba berlayar melintasi lautan daripada melewati gunung. _an adalah cara yang lebih cepat untuk bepergian.,laut,gunung,1
1086,3D06DR5225HZLW8Q01VD5AR3ZJPAM3-2,"Patricia harus memberikan pidato publik, tetapi sangat gugup dibandingkan dengan Jennifer, karena _ percaya diri.",Patricia,Jennifer,2
1087,3VGET1QSZ0XD7646X0PG4HR4W9E7W9-1,"statistik menunjukkan banyak perempuan dibandingkan dengan laki-laki yang dilahirkan setiap hari, _ banyak.",perempuan,laki-laki,1
1088,3AA88CN98P15RQ6QVVWDTJH68O9KYR-1,Dennis merasa sangat bersalah tentang berbohong tetapi Brian tidak karena _ biasanya orang yang sangat jujur.,Dennis,Brian,1
1089,3UUSLRKAUL1EY04FG5KQCT2JPT87D0-2,"Nenek Joan selalu menginginkan pelukan dan ciuman, tetapi Joan lebih suka _an karena dia takut kuman.",cium,peluk,2
1090,3ATYLI1PRVGDGHVDRLZ3IB709Y6JO9-2,"Kaki Nick berdarah dan Eric mengalami sakit ginjal, jadi _ mengalami pendarahan dalam.",Nick,Eric,2
1091,3CRWSLD91MI3HP1YUICVY3ZHE1HOMH-2,Leslie bisa melompat ke atas tembok sambil meninggalkan Brian karena _ pendek.,Leslie,Brian,2
1092,3LN3BXKGC0TW0ZF7Q3TAAU4XVC5WG9-1,"Mark ingin membuang jaket kulitnya di tempat sampah, tetapi _ itu terlalu besar.",jaket kulit,tempat sampah,1
1093,37NXA7GVSVKE1RSAVIXUTIEZ8DXLVV-2,Natalie meminta Elena untuk menempatkan buku di atas rak sejak _ adalah cukup tinggi untuk menjangkau.,Natalie,Elena,2
1094,3D1UCPY6GINZAB68HJIK5I0AXUH388-1,Sheila tidak memeriksa suhu setrika rambutnya sebelum meluruskan rambut. _nya panas.,setrika,rambut,1
1095,3B0MCRZMBRSCT3B5H052C9AT34KPP2-2,"Jacob berpikir untuk menghapus WhatsApp dari teleponnya, tetapi dia menemukan _ itu perlu diperbaiki.",WhatsApp,telepon,2
1096,3JGHED38EF5WQ0YDWZJ4HC0TW3KY7N-1,Dia ingin pergi berbelanja karpet untuk patio karena _nya tampak kosong.,patio,karpet,1
1097,3B623HUYJ4OO03SGN07LLSKEW2M8SJ-2,Di musim dingin Angela selalu makan sup tidak seperti Rachel karena _ tinggal di daerah yang panas.,Angela,Rachel,2
1098,33W1NHWFYJZJTO5P5OOO0F1DRB3ZTD-2,"Wanita itu menutupi karpet di ruang tamu dengan permadani, karena _ itu bersih.",karpet,permadani,2
1099,3TL87MO8CO3P5U6KV3SQBWBELE1LFS-2,Sepeda baru yang kami beli lebih cepat dari skuter kami karena _ itu terbuat dari logam berat.,sepeda,skuter,2
1100,3KQC8JMJGE6S3M71KNCQIVTA2NX3H1-1,Sebagian besar tamu mereka menginginkan kopi dan bukan limun karena di luar dingin dan _nya dingin.,limun,kopi,1
1101,3IYI9285WUEC7SYA1GQCNBDJKKNJCC-1,Justin sangat pandai memainkan musik pada gitar tidak seperti Craig karena _ sangat musikal.,Justin,Craig,1
1102,35YHTYFL1G1D7AJ7P9IW67L7NROFVA-2,"Elena menulis kolom surat kabar untuk diedit Laura, karena _ lebih ahli menulis di koran.",Elena,Laura,2
1103,3B9J25CZ27R56VH0OAZQFC45F0PSCH-2,Kenneth kehabisan tempat di arcade. Dia merampok William karena _ adalah orang yang terganggu.,Kenneth,William,2
1104,3AFT28WXLF02RHC0P523EC4R7OLOI6-2,Iklim California lebih kondusif untuk menanam jeruk dibandingkan wortel karena _ membutuhkan naungan.,jeruk,wortel,2
1105,3LOJFQ4BOZTHN4A6JXLZ8WVEK9ZDK5-2,"Sarah mengajar kelas pidato Mary; ketika dia lulus ujian akhir, _ merayakannya dengan es krim.",Sarah,Mary,2
1106,37PGLWGSJVKYVFQSBBMAZTBQBYPKIX-2,Membagi permen itu lebih sulit daripada membagi apel karena tidak ada anak ingin _.,permen,apel,2
1107,371DNNCG440PF35VC0CBVXG0YG8T8R-1,Brian perlu menerapkan losion lebih sering daripada Adam karena kulit _ yang kering secara alami.,Brian,Adam,1
1108,37J05LC5AXH7IV5HHE9NFJ7SGPUJD7-1,"Wortel dipilih untuk digunakan bersama daging di piring, bukan brokoli. _ disukai.",wortel,brokoli,1
1109,3K3G488TR26T05U1XYBDE8VMH5FQ5S-1,"Kevin jauh lebih fleksibel secara fisik daripada Nick, karena _ adalah atlet berpengalaman yang sedang dalam pelatihan.",Kevin,Nick,1
1110,34KYK9TV2TMMWQPUAA3V4SYOYNOBSB-2,"Mereka membeli meja dapur bukan meja kopi, karena _ terlalu pendek.",meja dapur,meja kopi,2
1111,35NNO802AVUK9WCOOQ2QZN4MCURNIS-2,"Christopher memberi pelajaran kepada Michael, karena _ memiliki begitu sedikit pengetahuan bermain piano dan pengalaman.",Christopher,Michael,2
1112,371Q3BEXDJNIEOSAGOJYQA5RQUIZSM-2,"Ian tidak melihat tumor di kaki Brett, karena _ hanya menjalani pemeriksaan mata.",Ian,Brett,2
1113,3MJ9GGZYO349ES4XQJCTQ1D5TBVA2T-1,Jill menjatuhkan es krimnya ke celana pelautnya yang lebar dan memutuskan untuk mengenakan jeans. Dia harus memakai legging yang berbeda karena _ itu kotor.,celana pelaut,jeans,1
1114,3BDORL6HKKBEBRIGPNNLX4B156LRCG-1,"Wanita itu membelokkan sepedanya untuk menghindari kereta bayi, tetapi menabrak dinding. _nya rusak.",sepeda,kereta bayi,1
1115,3MJ28H2Y1E6QFTHLILJ9P30M24D5OF-1,"Megan memeluk Laura saat mereka menangis, karena _ lebih stabil daripada dia.",Megan,Laura,1
1116,3L1EFR8WWT3FA364M8D0EPWARH39FH-1,"Tanya harus naik pesawat ke negara lain sedangkan Maria harus melalui jalan, jadi _ bepergian dengan pesawat.",Tanya,Maria,1
1117,382GHPVPHU5YRAJ65GS7O6K6XIB34F-2,"Untuk meningkatkan kekuatan otaknya, Mitch memutuskan untuk mengambil lukisan daripada membaca, karena _ itu enak dilihat bagi matanya.",membaca,lukisan,2
1118,3JHB4BPSFMNRVHVKKM0UIMOXSZZ9Q9-2,"Doris berharap dia pergi ke konser rock daripada pertunjukan seni, karena _ itu seru.",pertunjukan seni,konser rock,2
1119,3L1EFR8WWT3FA364M8D0EPWAWUKF9Z-1,"Dia tahu bahwa matahari lebih dekat ke bumi daripada bintang lainnya, karena _ lebih terang.",matahari,bintang,1
1120,3421H3BM9CVA9UR7PWGLLLCBE2HJ9Y-1,"Sushinya membusuk di atas meja pajangan kecuali dimasukkan ke dalam pendingin, karena _ membuatnya terkontaminasi.",meja pajangan,pendingin,1
1121,3K3G488TR26T05U1XYBDE8VMCQOQ52-2,"Lindsey menjawab telepon dan menerima pesan itu, tetapi Amy tidak karena _ adalah petugas kebersihan.",Lindsey,Amy,2
1122,3J06WJ78HPYHXW449MZ0GRC21HZVV4-2,Dia menyukai kulit pohon maple dan bukan pohon pinus karena _ itu halus.,pohon pinus,pohon maple,2
1123,388CL5C1RL19JQXQQTGQEHNR2ADHLK-1,"Steven melakukan yang terbaik untuk membuat Logan kesal sepanjang waktu, karena _ adalah pembuat masalah.",Steven,Logan,1
1124,3566S7OX5DHK65O30C0VBR1A0Y771G-1,"Saya membenci sistem yang berlaku di perguruan tinggi dibandingkan dengan program di sekolah, karena _nya menghebohkan.",sistem,program,1
1125,3VMHWJRYHXUK5ON99MVEMQ61T06FXU-1,"Dia suka minum anggur daripada minuman keras, karena _ meninggalkan rasa yang tidak enak di mulutnya.",minuman keras,anggur,1
1126,3C8QQOM6JRF9FL8AWBYBETO62IMLI1-2,Tidak ada yang bisa menikmati ceritanya dan kami mulai mendengarkan musik. _nya menarik.,cerita,musik,2
1127,3MDWE879UH0PXMUOH6R4VZ5PH23B90-2,"Cynthia suka bersantai di geladak di pagi hari, sementara Kayla lebih suka bersantai di malam hari. _ memutuskan untuk menyaksikan matahari terbit untuk perubahan.",Cynthia,Kayla,2
1128,3TZ0XG8CBUI6VOWHEU7U4XFO4BY893-2,Mary melemparkan tatapan kosong ke mana-mana seolah-olah melihat melalui Carrie sehingga _ memiliki ekspresi bingung di wajahnya..,Mary,Carrie,2
1129,35JDMRECC6NHDOSNP1B4GML6DUYGET-2,Saya mencoba membersihkan pipa dengan sikat tetapi tidak bisa karena _nya terlalu besar.,pipa,sikat,2
1130,3D7VY91L65V446DI6FV90LB9CEYBM8-2,"Jason masuk ke lubang keuangan yang dalam, tidak seperti Joel, karena _ mengelola kekayaan mereka dengan buruk.",Jason,Joel,1
1131,391JB9X4Z0MKRYGJWQK2RMI8TUUMKD-1,James menyelesaikan buku itu selama penerbangan pulang dan dia menyukainya. _nya panjang.,penerbangan,buku,1
1132,3MD8CKRQZZL1J5OMZF47K8OWQCURJX-2,"Dennis ingin mengajar biologi, tetapi Lawrence berpikir dia harus mengajar kimia sehingga _ mengalah dan membiarkannya mengajar biologi.",Dennis,Lawrence,2
